order_id,exchange,timestamp,security_code,price,side,changereason,orderstatus,quantity,leavesquantity,ordertype,exchangeordertype,national_bid,national_offer,bid,offer,participantid,preferenceonly,midtick,singlefillminimumquantity,minimumquantity,sequence,crossingkey,totalmatchedquantity,shortsellquantity,triggercondition,timevaliditydecoded,row_num,timevalidity,date
7904794000125796646,3,1725497894675801532,110621,3370,2,3,2,1,0,1,2048,3370,3380,3370,3380,47,0,2,0,0,13308760,194035,1,0,0,Bouncing,9520,0,2024-09-05
7904794000125806340,3,1725497942724989728,110621,3390,1,3,2,178,0,1,4096,3370,3380,3370,3380,61,2,2,2,178,13415700,0,178,0,0,Rest of Day,9555,256,2024-09-05
7904794000125808344,3,1725497973584391283,110621,3390,2,1,2,4,4,1,2048,3370,3380,3370,3380,47,0,2,0,0,13501844,20302297,0,0,0,Rest of Day,9596,256,2024-09-05
7904794000125810933,3,1725501091385864634,110621,3360,1,1,2,1508,1508,1,4096,3430,3430,3430,3440,67,2,4,2,0,21451994,1,0,0,0,Rest of Day,15391,256,2024-09-05
7904794000125810934,3,1725500988909152627,110621,3350,1,1,2,1508,1508,1,4096,3420,3430,3420,3430,67,2,4,2,0,21192791,1,0,0,0,Rest of Day,14363,256,2024-09-05
7904794000125810935,3,1725500962072739800,110621,3340,1,1,2,1508,1508,1,4096,3410,3420,3410,3420,67,2,4,2,0,21148565,1,0,0,0,Rest of Day,14096,256,2024-09-05
7904794000125811109,3,1725498024687609362,110621,3390,2,1,2,1508,1508,1,4096,3380,3390,3380,3390,67,2,4,2,0,13652789,1,0,0,0,Rest of Day,9707,256,2024-09-05
7904794000125811110,3,1725498324481389091,110621,3400,2,1,2,1508,1330,1,4096,3390,3400,3390,3400,67,2,4,2,0,14514754,1,178,0,0,Rest of Day,10071,256,2024-09-05
7904794000125811111,3,1725500891073485227,110621,3410,2,1,2,1508,1205,1,4096,3400,3410,3400,3410,67,2,4,2,0,20982922,1,303,0,0,Rest of Day,13777,256,2024-09-05
7904794000125811158,3,1725500891073302981,110621,3330,1,1,2,1508,1508,1,4096,3400,3410,3400,3410,67,2,4,2,0,20982868,1,0,0,0,Rest of Day,13769,256,2024-09-05
7904794000125811256,3,1725500962073024066,110621,3420,2,1,2,1508,1508,1,4096,3410,3420,3410,3420,67,2,4,2,0,21148611,1,0,0,0,Rest of Day,14110,256,2024-09-05
7904794000125811257,3,1725498324480288540,110621,3320,1,1,2,1508,1508,1,4096,3390,3390,3390,3400,67,2,4,2,0,14514626,1,0,0,0,Rest of Day,10045,256,2024-09-05
7904794000125811258,3,1725500988909081199,110621,3430,2,1,2,1508,1508,1,4096,3420,3420,3420,3430,67,2,4,2,0,21192722,1,0,0,0,Rest of Day,14345,256,2024-09-05
7904794000125811836,3,1725497942724989728,110621,3320,2,9,2,2700,2401,1,64,3370,3380,3370,3380,69,0,2,0,0,13415698,0,299,0,0,Bouncing,9553,0,2024-09-05
7904794000125811837,3,1725497945129243397,110621,3380,1,3,2,125,0,1,4096,3370,3380,3370,3380,67,2,2,2,0,13423568,1,125,0,0,Rest of Day,9573,256,2024-09-05
7904794000125812004,3,1725497994968141411,110621,3370,1,1,2,247,247,1,2048,3370,3380,3370,3380,51,2,2,2,0,13547399,555,0,0,0,Rest of Day,9600,256,2024-09-05
7904794000125812629,3,1725497946918430377,110621,3370,1,1,2,1160,761,1,4096,3370,3380,3370,3380,67,2,1,2,0,13426328,1,399,0,0,Rest of Day,9578,256,2024-09-05
7904794000125812630,3,1725497946918594597,110621,3370,1,1,2,1181,1181,1,4096,3370,3380,3370,3380,67,2,1,2,0,13426344,1,0,0,0,Rest of Day,9579,256,2024-09-05
7904794000125812631,3,1725497945052872219,110621,3370,1,1,2,1182,1182,1,4096,3370,3380,3370,3380,67,2,1,2,0,13422876,1,0,0,0,Rest of Day,9570,256,2024-09-05
7904794000125812728,3,1725497945129243397,110621,3370,2,3,2,522,0,1,2048,3370,3380,3370,3380,47,0,2,0,0,13423567,194035,522,0,0,Bouncing,9572,0,2024-09-05
7904794000125812945,3,1725497946135738279,110621,3370,2,3,2,2,0,1,2048,3370,3380,3370,3380,47,0,2,0,0,13425084,194035,2,0,0,Bouncing,9576,0,2024-09-05
7904794000125813213,3,1725497952764406939,110621,3370,1,1,2,1160,1160,1,4096,3370,3380,3370,3380,67,2,1,2,0,13441682,1,0,0,0,Rest of Day,9584,256,2024-09-05
7904794000125815300,3,1725498052121376464,110621,3390,2,1,2,255,255,1,2048,3380,3390,3380,3390,146,2,2,2,0,13741887,0,0,0,0,Rest of Day,9829,256,2024-09-05
7904794000125815307,3,1725497953191895105,110621,3370,1,1,2,1160,1160,1,4096,3370,3380,3370,3380,67,2,1,2,0,13442311,1,0,0,0,Rest of Day,9587,256,2024-09-05
7904794000125821556,3,1725497970414521424,110621,3370,2,3,2,1,0,1,2048,3370,3380,3370,3380,47,0,2,0,0,13488534,194035,1,0,0,Bouncing,9592,0,2024-09-05
7904794000125822988,3,1725497974433735517,110621,3370,1,1,2,1160,1160,1,4096,3370,3380,3370,3380,67,2,1,2,0,13502866,1,0,0,0,Rest of Day,9597,256,2024-09-05
7904794000125829942,3,1725498030178439721,110621,3360,1,1,2,274,274,1,2048,3380,3390,3380,3390,51,2,2,2,0,13666767,555,0,0,0,Rest of Day,9797,256,2024-09-05
7904794000125832154,3,1725498024686734006,110621,3370,1,1,2,1160,373,1,4096,3380,3380,3380,3390,67,2,1,2,0,13652610,1,787,0,0,Rest of Day,9679,256,2024-09-05
7904794000125834227,3,1725498004684508763,110621,3370,1,1,2,1182,1182,1,4096,3370,3380,3370,3380,67,2,1,2,0,13586031,1,0,0,0,Rest of Day,9610,256,2024-09-05
7904794000125834228,3,1725498024684347578,110621,3370,1,1,2,1181,1181,1,4096,3370,3380,3370,3380,67,2,1,2,0,13652430,1,0,0,0,Rest of Day,9620,256,2024-09-05
7904794000125835993,3,1725498012738743249,110621,3370,1,1,2,1182,1182,1,4096,3370,3380,3370,3380,67,2,1,2,0,13611775,1,0,0,0,Rest of Day,9613,256,2024-09-05
7904794000125840027,3,1725498024684347578,110621,3370,1,1,2,1182,1182,1,4096,3370,3380,3370,3380,67,2,1,2,0,13652427,1,0,0,0,Rest of Day,9619,256,2024-09-05
7904794000125846082,3,1725498024686753397,110621,3370,1,1,2,1181,1181,1,4096,3380,3380,3380,3390,67,2,1,2,0,13652626,1,0,0,0,Rest of Day,9685,256,2024-09-05
7904794000125846083,3,1725498024686753397,110621,3370,1,1,2,1182,1182,1,4096,3380,3380,3380,3390,67,2,1,2,0,13652619,1,0,0,0,Rest of Day,9682,256,2024-09-05
7904794000125846084,3,1725498024685190665,110621,3380,2,3,2,787,0,1,4096,3370,3380,3370,3380,41,0,1,0,0,13652442,10,787,0,0,Rest of Day,9626,256,2024-09-05
7904794000125846092,3,1725498024686734006,110621,3390,1,1,2,125,125,1,4096,3380,3380,3380,3390,67,2,2,2,0,13652613,1,0,0,0,Rest of Day,9680,256,2024-09-05
7904794000125846093,3,1725498916000035165,110621,3370,1,1,2,1508,1508,1,4096,3370,3380,3370,3380,67,2,4,2,0,16007460,1,0,0,0,Rest of Day,10824,256,2024-09-05
7904794000125846094,3,1725498024686734006,110621,3370,1,1,2,1950,1950,1,4096,3380,3380,3380,3390,41,2,4,2,0,13652616,2,0,0,0,Rest of Day,9681,256,2024-09-05
7904794000125846095,3,1725501389843054247,110621,3440,2,1,2,1508,1327,1,4096,3430,3440,3430,3440,67,2,4,2,0,22232717,1,181,0,0,Rest of Day,16258,256,2024-09-05
7904794000125846096,3,1725498024686480827,110621,3380,1,9,2,8400,8400,1,2048,3370,3380,3370,3390,67,2,2,2,0,13652578,1,0,0,0,Bouncing,9665,0,2024-09-05
7904794000125846098,3,1725498024686480827,110621,3370,1,9,2,1829,1829,1,4096,3370,3380,3370,3390,67,2,1,2,0,13652586,1,0,0,0,Bouncing,9669,0,2024-09-05
7904794000125846112,3,1725498024686764765,110621,3380,2,3,2,25,0,1,2048,3380,3380,3380,3390,146,2,2,2,0,13652633,0,25,0,0,Rest of Day,9688,256,2024-09-05
7904794000125846115,3,1725498025477795660,110621,3390,2,1,2,1950,1915,1,4096,3380,3390,3380,3390,41,2,4,2,0,13654522,2,35,0,0,Rest of Day,9777,256,2024-09-05
7904794000125846119,3,1725498025477795660,110621,3390,2,1,2,1160,1160,1,4096,3380,3390,3380,3390,67,2,1,2,0,13654519,1,0,0,0,Rest of Day,9776,256,2024-09-05
7904794000125846120,3,1725498024687616250,110621,3390,2,1,2,1181,1181,1,4096,3380,3390,3380,3390,67,2,1,2,0,13652792,1,0,0,0,Rest of Day,9708,256,2024-09-05
7904794000125846123,3,1725498095503988744,110621,3390,2,3,2,28,0,1,4096,3380,3390,3380,3390,41,0,1,0,0,13874477,10,28,0,0,Rest of Day,9851,256,2024-09-05
7904794000125846133,3,1725498024691581089,110621,3390,2,1,2,1508,1508,1,4096,3380,3390,3380,3390,67,2,4,2,0,13652846,1,0,0,0,Rest of Day,9725,256,2024-09-05
7904794000125846134,3,1725498024688114032,110621,3390,2,1,2,1182,1182,1,4096,3380,3390,3380,3390,67,2,1,2,0,13652822,1,0,0,0,Rest of Day,9720,256,2024-09-05
7904794000125846136,3,1725498024695168492,110621,3390,2,1,2,1182,1182,1,4096,3380,3390,3380,3390,67,2,1,2,0,13652856,1,0,0,0,Rest of Day,9728,256,2024-09-05
7904794000125846143,3,1725498915999274688,110621,3380,1,3,2,461,0,1,2048,3380,3390,3380,3390,51,2,2,2,0,16007072,555,461,0,0,Rest of Day,10733,256,2024-09-05
7904794000125846151,3,1725498024699942368,110621,3430,1,3,2,6,0,1,2048,3380,3390,3380,3390,41,0,2,0,0,13652879,2,6,0,0,Rest of Day,9734,256,2024-09-05
7904794000125846191,3,1725498095637291879,110621,3360,1,1,2,10400,10400,1,2048,3380,3390,3380,3390,2,2,2,2,0,13874651,99999,0,0,0,Rest of Day,9860,256,2024-09-05
7904794000125846238,3,1725498095738377059,110621,3340,1,1,2,10400,10400,1,2048,3380,3390,3380,3390,2,2,2,2,0,13874787,99999,0,0,0,Rest of Day,9866,256,2024-09-05
7904794000125846317,3,1725498324479741124,110621,3390,2,3,2,597,0,1,2048,3380,3390,3380,3400,47,0,2,0,0,14514411,20302297,597,0,0,Rest of Day,9998,256,2024-09-05
7904794000125846318,3,1725498025110372301,110621,3390,2,1,2,1181,1181,1,4096,3380,3390,3380,3390,67,2,1,2,0,13653807,1,0,0,0,Rest of Day,9765,256,2024-09-05
7904794000125846341,3,1725498324765367658,110621,3380,1,1,2,254,254,1,2048,3390,3400,3390,3400,51,2,2,2,0,14516868,8949669,0,0,0,Rest of Day,10146,256,2024-09-05
7904794000125846478,3,1725498025476031271,110621,3390,1,3,2,29,0,1,2048,3380,3390,3380,3390,47,2,2,2,0,13654499,999970000,29,0,0,Rest of Day,9771,256,2024-09-05
7904794000125846479,3,1725498915999274688,110621,3380,1,3,2,24,0,1,2048,3380,3390,3380,3390,47,2,2,1,1,16007073,999970000,24,0,0,Rest of Day,10734,256,2024-09-05
7904794000125846940,3,1725499000055581676,110621,3370,1,1,2,287,287,1,2048,3370,3380,3370,3380,51,2,2,2,0,16288536,8949669,0,0,0,Rest of Day,11135,256,2024-09-05
7904794000125848004,3,1725498324479741124,110621,3390,2,3,2,1,0,1,2048,3380,3390,3380,3400,51,2,2,2,0,14514412,8949669,1,0,0,Rest of Day,9999,256,2024-09-05
7904794000125848218,3,1725498037433546223,110621,3360,1,1,2,19,19,1,2048,3380,3390,3380,3390,51,2,2,2,0,13690715,555,0,0,0,Rest of Day,9803,256,2024-09-05
7904794000125848503,3,1725498128006736065,110621,3370,1,1,2,274,274,1,2048,3380,3390,3380,3390,51,2,2,2,0,13979568,555,0,0,0,Rest of Day,9890,256,2024-09-05
7904794000125852170,3,1725498037379539065,110621,3410,1,3,2,5,0,1,2048,3380,3390,3380,3390,41,0,2,0,0,13690525,2,5,0,0,Rest of Day,9801,256,2024-09-05
7904794000125852351,3,1725498350224639557,110621,3380,1,1,2,64,64,1,2048,3390,3400,3390,3400,67,0,2,0,0,14594422,1,0,0,0,Rest of Day,10271,256,2024-09-05
7904794000125852677,3,1725499377329029593,110621,3380,2,3,2,1382,0,1,2048,3370,3380,3370,3390,146,2,2,2,0,17259422,0,1382,0,0,Rest of Day,11731,256,2024-09-05
7904794000125860574,3,1725498118746990669,110621,3380,1,1,2,74,74,1,2048,3380,3390,3380,3390,146,2,2,2,0,13947536,2,0,0,0,Rest of Day,9879,256,2024-09-05
7904794000125860659,3,1725498324479741124,110621,3390,2,3,2,73,0,1,2048,3380,3390,3380,3400,67,0,2,0,0,14514413,1,73,0,0,Rest of Day,10000,256,2024-09-05
7904794000125862399,3,1725498915999274688,110621,3380,1,3,2,64,0,1,2048,3380,3390,3380,3390,47,2,2,1,1,16007082,999970000,64,0,0,Rest of Day,10743,256,2024-09-05
7904794000125865344,3,1725498915999274688,110621,3380,1,3,2,211,0,1,2048,3380,3390,3380,3390,146,2,2,2,0,16007080,2,211,0,0,Rest of Day,10741,256,2024-09-05
7904794000125875068,3,1725498324479629664,110621,3400,2,1,2,1400,1400,1,2048,3380,3390,3380,3390,51,2,2,2,0,14514394,555,0,0,0,Rest of Day,9983,256,2024-09-05
7904794000125875070,3,1725498324479771919,110621,3410,2,1,2,6400,6400,1,2048,3380,3390,3380,3400,51,2,2,2,0,14514456,555,0,0,0,Rest of Day,10004,256,2024-09-05
7904794000125875113,3,1725498324698446698,110621,3380,1,1,2,8,8,1,2048,3390,3400,3390,3400,51,2,2,2,0,14516631,8949669,0,0,0,Rest of Day,10133,256,2024-09-05
7904794000125879800,3,1725498095503988744,110621,3390,1,9,2,266,243,1,4096,3380,3390,3380,3390,147,2,3,0,0,13874476,0,23,0,0,Bouncing,9850,0,2024-09-05
7904794000125879829,3,1725498325245990994,110621,3370,1,1,2,10400,10400,1,2048,3390,3400,3390,3400,2,2,2,2,0,14518346,99999,0,0,0,Rest of Day,10172,256,2024-09-05
7904794000125879852,3,1725498415743697529,110621,3350,1,1,2,10400,10400,1,2048,3380,3390,3380,3390,2,2,2,2,0,14763679,99999,0,0,0,Rest of Day,10475,256,2024-09-05
7904794000125880467,3,1725498098239068107,110621,3390,2,9,2,3,3,1,4098,3380,3390,3380,3390,51,2,1,2,0,13878493,8949669,0,3,0,Bouncing,9872,0,2024-09-05
7904794000125880468,3,1725498324580286194,110621,3360,1,1,2,19,19,1,2048,3390,3400,3390,3400,51,2,2,2,0,14515511,555,0,0,0,Rest of Day,10121,256,2024-09-05
7904794000125889049,3,1725498392167240402,110621,3390,1,3,2,566,0,1,2048,3390,3400,3380,3400,146,2,2,2,0,14693386,2,566,0,0,Rest of Day,10330,256,2024-09-05
7904794000125894570,3,1725498324480201819,110621,3390,1,1,2,125,122,1,4096,3390,3390,3390,3400,67,2,2,2,0,14514579,1,3,0,0,Rest of Day,10034,256,2024-09-05
7904794000125895090,3,1725498157923129530,110621,3380,1,1,2,1182,1182,1,4096,3380,3390,3380,3390,67,2,1,2,0,14052762,1,0,0,0,Rest of Day,9908,256,2024-09-05
7904794000125895152,3,1725498325286318687,110621,3380,1,1,2,238,238,1,2048,3390,3400,3390,3400,51,2,2,2,0,14518458,555,0,0,0,Rest of Day,10193,256,2024-09-05
7904794000125896792,3,1725498147675305715,110621,3380,1,1,2,1160,1160,1,4096,3380,3390,3380,3390,67,2,1,2,0,14025545,1,0,0,0,Rest of Day,9898,256,2024-09-05
7904794000125903242,3,1725498152048657589,110621,3380,1,1,2,1160,1160,1,4096,3380,3390,3380,3390,67,2,1,2,0,14039867,1,0,0,0,Rest of Day,9907,256,2024-09-05
7904794000125906833,3,1725498161017339122,110621,3380,1,1,2,1182,1182,1,4096,3380,3390,3380,3390,67,2,1,2,0,14058067,1,0,0,0,Rest of Day,9911,256,2024-09-05
7904794000125907665,3,1725498162606812435,110621,3380,1,1,2,1182,1182,1,4096,3380,3390,3380,3390,67,2,1,2,0,14063024,1,0,0,0,Rest of Day,9914,256,2024-09-05
7904794000125909599,3,1725498167418534824,110621,3390,2,3,2,3,0,1,4098,3380,3390,3380,3390,51,2,1,2,0,14071111,8949669,3,0,0,Bouncing,9917,0,2024-09-05
7904794000125913662,3,1725498324480366221,110621,3410,1,3,2,178,0,1,4096,3390,3390,3390,3400,61,2,2,2,0,14514658,0,178,0,0,Rest of Day,10049,256,2024-09-05
7904794000125918267,3,1725498188532353533,110621,3390,1,3,2,727,0,1,2048,3380,3390,3380,3390,54,0,2,2,0,14127977,0,727,0,0,Bouncing,9922,0,2024-09-05
7904794000125918268,3,1725498204855905041,110621,3380,1,1,2,1160,1160,1,4096,3380,3390,3380,3390,67,2,1,2,0,14165837,1,0,0,0,Rest of Day,9931,256,2024-09-05
7904794000125918269,3,1725498324480225531,110621,3380,1,1,2,1182,1182,1,4096,3390,3390,3390,3400,67,2,1,2,0,14514588,1,0,0,0,Rest of Day,10036,256,2024-09-05
7904794000125920930,3,1725498324479741124,110621,3390,2,3,2,220,0,1,2048,3380,3390,3380,3400,47,0,2,0,0,14514415,20302297,220,0,0,Rest of Day,10002,256,2024-09-05
7904794000125924718,3,1725498324480225531,110621,3380,1,1,2,1160,1160,1,4096,3390,3390,3390,3400,67,2,1,2,0,14514597,1,0,0,0,Rest of Day,10037,256,2024-09-05
7904794000125927204,3,1725498214439457470,110621,3380,1,1,2,1181,1181,1,4096,3380,3390,3380,3390,67,2,1,2,0,14192947,1,0,0,0,Rest of Day,9943,256,2024-09-05
7904794000125929104,3,1725498216458006307,110621,3380,1,1,2,1181,1181,1,4096,3380,3390,3380,3390,67,2,1,2,0,14204348,1,0,0,0,Rest of Day,9946,256,2024-09-05
7904794000125929904,3,1725498222588167150,110621,3380,1,1,2,1181,1181,1,4096,3380,3390,3380,3390,67,2,1,2,0,14221419,1,0,0,0,Rest of Day,9949,256,2024-09-05
7904794000125931761,3,1725498222794527909,110621,3380,1,1,2,1181,1181,1,4096,3380,3390,3380,3390,67,2,1,2,0,14221815,1,0,0,0,Rest of Day,9954,256,2024-09-05
7904794000125931824,3,1725498223702705387,110621,3380,1,1,2,1181,1181,1,4096,3380,3390,3380,3390,67,2,1,2,0,14223224,1,0,0,0,Rest of Day,9957,256,2024-09-05
7904794000125938508,3,1725498243631057775,110621,3380,1,1,2,1181,1181,1,4096,3380,3390,3380,3390,67,2,1,2,0,14272060,1,0,0,0,Rest of Day,9960,256,2024-09-05
7904794000125940156,3,1725498249205435397,110621,3380,1,1,2,1181,1181,1,4096,3380,3390,3380,3390,67,2,1,2,0,14286825,1,0,0,0,Rest of Day,9963,256,2024-09-05
7904794000125942300,3,1725498257179181145,110621,3380,1,1,2,1181,1181,1,4096,3380,3390,3380,3390,67,2,1,2,0,14307691,1,0,0,0,Rest of Day,9968,256,2024-09-05
7904794000125952379,3,1725498277019873255,110621,3380,1,1,2,1181,1181,1,4096,3380,3390,3380,3390,67,2,1,2,0,14365576,1,0,0,0,Rest of Day,9971,256,2024-09-05
7904794000125953066,3,1725498280670892638,110621,3380,1,1,2,1181,1181,1,4096,3380,3390,3380,3390,67,2,1,2,0,14376008,1,0,0,0,Rest of Day,9974,256,2024-09-05
7904794000125961540,3,1725498307096592344,110621,3380,1,1,2,1181,1181,1,4096,3380,3390,3380,3390,67,2,1,2,0,14460642,1,0,0,0,Rest of Day,9977,256,2024-09-05
7904794000125970681,3,1725498316948240052,110621,3380,1,1,2,1181,1181,1,4096,3380,3390,3380,3390,67,2,1,2,0,14491223,1,0,0,0,Rest of Day,9980,256,2024-09-05
7904794000125970935,3,1725498324480294765,110621,3380,1,1,2,1181,1181,1,4096,3390,3390,3390,3400,67,2,1,2,0,14514629,1,0,0,0,Rest of Day,10046,256,2024-09-05
7904794000125974078,3,1725498324479741124,110621,3390,1,3,2,9335,0,1,2048,3380,3390,3380,3390,67,2,2,2,0,14514398,1,9335,0,0,Bouncing,9985,0,2024-09-05
7904794000125974080,3,1725498324479997846,110621,3380,1,9,2,1277,1277,1,4096,3380,3390,3380,3400,67,2,1,2,0,14514481,1,0,0,0,Bouncing,10006,0,2024-09-05
7904794000125974081,3,1725498324479997846,110621,3390,1,9,2,2800,2800,1,2048,3380,3390,3380,3400,67,2,2,2,0,14514485,1,0,0,0,Bouncing,10008,0,2024-09-05
7904794000125974085,3,1725498324480015634,110621,3390,1,9,2,2800,2800,1,2048,3380,3390,3380,3400,67,2,2,2,0,14514505,1,0,0,0,Bouncing,10014,0,2024-09-05
7904794000125974086,3,1725498392167598697,110621,3380,1,1,2,1508,1508,1,4096,3380,3390,3380,3390,67,2,4,2,0,14693504,1,0,0,0,Rest of Day,10370,256,2024-09-05
7904794000125974087,3,1725498324480037181,110621,3390,1,9,2,2064,2064,1,2048,3380,3390,3380,3400,67,2,2,2,0,14514516,1,0,0,0,Bouncing,10018,0,2024-09-05
7904794000125974089,3,1725498324480219164,110621,3380,1,1,2,1950,1950,1,4096,3390,3390,3390,3400,41,2,4,2,0,14514585,2,0,0,0,Rest of Day,10035,256,2024-09-05
7904794000125974092,3,1725498915999648397,110621,3450,2,1,2,1508,1508,1,4096,3370,3380,3370,3380,67,2,4,2,0,16007285,1,0,0,0,Rest of Day,10793,256,2024-09-05
7904794000125974110,3,1725498324562067330,110621,3400,2,1,2,1950,1949,1,4096,3390,3400,3390,3400,41,2,4,2,0,14515175,2,1,0,0,Rest of Day,10117,256,2024-09-05
7904794000125974111,3,1725498324480390116,110621,3390,2,3,2,130,0,1,2048,3390,3400,3390,3400,146,2,2,2,0,14514673,0,130,0,0,Rest of Day,10054,256,2024-09-05
7904794000125974115,3,1725498324480548768,110621,3400,2,1,2,1182,1182,1,4096,3390,3400,3390,3400,67,2,1,2,0,14514718,1,0,0,0,Rest of Day,10064,256,2024-09-05
7904794000125974116,3,1725498324487416828,110621,3400,2,1,2,1160,1160,1,4096,3390,3400,3390,3400,67,2,1,2,0,14514767,1,0,0,0,Rest of Day,10074,256,2024-09-05
7904794000125974121,3,1725498324495023107,110621,3400,2,1,2,1181,1181,1,4096,3390,3400,3390,3400,67,2,1,2,0,14514868,1,0,0,0,Rest of Day,10098,256,2024-09-05
7904794000125974129,3,1725498324487807565,110621,3390,1,9,2,310,310,1,2048,3390,3400,3390,3400,51,2,2,2,0,14514771,555,0,0,0,Bouncing,10076,0,2024-09-05
7904794000125974151,3,1725498392167233881,110621,3390,1,3,2,876,0,1,2048,3390,3400,3390,3400,51,2,2,2,0,14693346,555,876,0,0,Rest of Day,10313,256,2024-09-05
7904794000125974155,3,1725498915999274688,110621,3380,1,3,2,84,0,1,2048,3380,3390,3380,3390,51,2,2,2,0,16007077,555,84,0,0,Rest of Day,10738,256,2024-09-05
7904794000125974172,3,1725498915999274688,110621,3380,1,3,2,2363,0,1,2048,3380,3390,3380,3390,41,0,2,0,0,16007078,0,2363,0,0,Rest of Day,10739,256,2024-09-05
7904794000125974173,3,1725498324508065650,110621,3430,1,3,2,1,0,1,2048,3390,3400,3390,3400,41,0,2,0,0,14514972,2,1,0,0,Rest of Day,10113,256,2024-09-05
7904794000125974265,3,1725498327155981137,110621,3370,1,1,2,19,19,1,2048,3390,3400,3390,3400,51,2,2,2,0,14526098,555,0,0,0,Rest of Day,10231,256,2024-09-05
7904794000125974349,3,1725498392167233881,110621,3390,1,3,2,9,0,1,2048,3390,3400,3390,3400,51,2,2,2,0,14693350,8949669,9,0,0,Rest of Day,10317,256,2024-09-05
7904794000125974359,3,1725498404415982640,110621,3400,2,1,2,209,209,1,2048,3380,3390,3380,3390,67,0,2,0,0,14729713,1,0,0,0,Rest of Day,10445,256,2024-09-05
7904794000125974364,3,1725498921897331715,110621,3400,2,1,2,3155,3155,1,2048,3370,3380,3370,3380,47,0,2,0,0,16023591,194035,0,0,0,Rest of Day,10978,256,2024-09-05
7904794000125974365,3,1725498324765229871,110621,3400,2,1,2,1181,1181,1,4096,3390,3400,3390,3400,67,2,1,2,0,14516865,1,0,0,0,Rest of Day,10145,256,2024-09-05
7904794000125974384,3,1725498392167233881,110621,3390,1,3,2,267,0,1,2048,3390,3400,3390,3400,51,2,2,2,0,14693351,8949669,267,0,0,Rest of Day,10318,256,2024-09-05
7904794000125974520,3,1725498325145212810,110621,3400,1,3,2,18,0,1,2048,3390,3400,3390,3400,47,2,2,2,0,14518144,999970000,18,0,0,Rest of Day,10153,256,2024-09-05
7904794000125974531,3,1725498325246100498,110621,3400,2,1,2,1181,1181,1,4096,3390,3400,3390,3400,67,2,1,2,0,14518352,1,0,0,0,Rest of Day,10174,256,2024-09-05
7904794000125974546,3,1725498325239826595,110621,3390,2,9,2,1273,1273,1,4096,3390,3400,3390,3400,26,2,3,0,0,14518331,0,0,0,0,Bouncing,10167,0,2024-09-05
7904794000125974549,3,1725498325269394729,110621,3380,1,1,2,10400,10400,1,2048,3390,3400,3390,3400,2,2,2,2,0,14518401,99999,0,0,0,Rest of Day,10185,256,2024-09-05
7904794000125974557,3,1725498336632215620,110621,3400,2,1,2,1181,1179,1,4096,3390,3400,3390,3400,67,2,1,2,0,14557856,1,2,0,0,Rest of Day,10260,256,2024-09-05
7904794000125974558,3,1725498335473089511,110621,3400,2,1,2,1160,1160,1,4096,3390,3400,3390,3400,67,2,1,2,0,14555285,1,0,0,0,Rest of Day,10249,256,2024-09-05
7904794000125974559,3,1725498335472979545,110621,3400,2,1,2,1182,1182,1,4096,3390,3400,3390,3400,67,2,1,2,0,14555278,1,0,0,0,Rest of Day,10246,256,2024-09-05
7904794000125974565,3,1725498336519826283,110621,3400,2,1,2,1508,1508,1,4096,3390,3400,3390,3400,67,2,4,2,0,14557686,1,0,0,0,Rest of Day,10258,256,2024-09-05
7904794000125974583,3,1725498415642985236,110621,3370,1,1,2,10400,10400,1,2048,3380,3390,3380,3390,2,2,2,2,0,14763568,99999,0,0,0,Rest of Day,10471,256,2024-09-05
7904794000125974585,3,1725498325445873035,110621,3390,2,1,2,125,125,1,4098,3390,3400,3390,3400,67,2,2,2,0,14518906,1,0,125,0,Rest of Day,10203,256,2024-09-05
7904794000125975247,3,1725498326134073105,110621,3400,1,3,2,2,0,1,2048,3390,3400,3390,3400,47,2,2,2,0,14523095,999970000,2,0,0,Rest of Day,10215,256,2024-09-05
7904794000125976018,3,1725498331903669469,110621,3390,2,1,2,125,125,1,4098,3390,3400,3390,3400,67,2,2,2,0,14546045,1,0,125,0,Rest of Day,10243,256,2024-09-05
7904794000125976131,3,1725498617536546692,110621,3400,2,1,2,249,249,1,2048,3380,3390,3380,3390,47,0,2,0,0,15267714,20302297,0,0,0,Rest of Day,10564,256,2024-09-05
7904794000125980185,3,1725498392167240402,110621,3390,1,3,2,138,0,1,2048,3390,3400,3380,3400,67,0,2,0,0,14693384,0,138,0,0,Rest of Day,10328,256,2024-09-05
7904794000125980199,3,1725498392167240402,110621,3390,1,3,2,224,0,1,2048,3390,3400,3380,3400,67,0,2,0,0,14693385,1,224,0,0,Rest of Day,10329,256,2024-09-05
7904794000125981228,3,1725498350223948769,110621,3400,2,1,2,1181,1181,1,4096,3390,3400,3390,3400,67,2,1,2,0,14594415,1,0,0,0,Rest of Day,10268,256,2024-09-05
7904794000125986148,3,1725498392167240402,110621,3390,1,3,2,78,0,1,2048,3390,3400,3380,3400,67,0,2,0,0,14693387,1,78,0,0,Rest of Day,10331,256,2024-09-05
7904794000125986150,3,1725498352492132501,110621,3400,2,1,2,1181,1181,1,4096,3390,3400,3390,3400,67,2,1,2,0,14601969,1,0,0,0,Rest of Day,10278,256,2024-09-05
7904794000125987521,3,1725498416949843251,110621,3370,1,1,2,19,19,1,2048,3380,3390,3380,3390,51,2,2,2,0,14765523,555,0,0,0,Rest of Day,10484,256,2024-09-05
