EXCHANGE,sequence,tradedate,tradetime,securitycode,orderid,dealsource,dealsourcedecoded,exchangeinfo,matchgroupid,nationalbidpricesnapshot,nationalofferpricesnapshot,tradeprice,quantity,side,sidedecoded,participantid,passiveaggressive,row_num
3,50966996,2024-09-05,1725514859022064902,110621,7904794000131738219,1,Continuous Lit,ON Market,7904794000123951090,3380,3390,3390,145,1,Buy,67,1,7285
3,50966997,2024-09-05,1725514859022064902,110621,7904794000131383279,1,Continuous Lit,ON Market,7904794000123951090,3380,3390,3390,145,2,Sell,67,0,7286
3,50966998,2024-09-05,1725514859022064902,110621,7904794000131738219,1,Continuous Lit,ON Market,7904794000123951091,3380,3390,3390,94,1,Buy,67,1,7287
3,50966999,2024-09-05,1725514859022064902,110621,7904794000131383282,1,Continuous Lit,ON Market,7904794000123951091,3380,3390,3390,94,2,Sell,42,0,7288
3,50994165,2024-09-05,1725514870763524677,110621,7904794000131742763,1,Continuous Lit,ON Market,7904794000123951468,3380,3390,3390,211,1,Buy,67,1,7289
3,50994166,2024-09-05,1725514870763524677,110621,7904794000131383282,1,Continuous Lit,ON Market,7904794000123951468,3380,3390,3390,211,2,Sell,42,0,7290
3,51012919,2024-09-05,1725514878816718205,110621,7904794000131745838,5,Trade Report Crossings,OFF Market,7904794000123951715,3380,3390,3385,78,1,Buy,51,0,7291
3,51012920,2024-09-05,1725514878816718205,110621,7904794000131745838,5,Trade Report Crossings,OFF Market,7904794000123951715,3380,3390,3385,78,2,Sell,51,0,7292
3,51056355,2024-09-05,1725514892306041240,110621,7904794000131752794,1,Continuous Lit,ON Market,7904794000123952147,3380,3390,3390,194,1,Buy,67,1,7293
3,51056356,2024-09-05,1725514892306041240,110621,7904794000131383282,1,Continuous Lit,ON Market,7904794000123952147,3380,3390,3390,194,2,Sell,42,0,7294
3,51083323,2024-09-05,1725514905065384251,110621,7904794000131757284,1,Continuous Lit,ON Market,7904794000123952480,3380,3390,3390,211,1,Buy,67,1,7295
3,51083324,2024-09-05,1725514905065384251,110621,7904794000131383282,1,Continuous Lit,ON Market,7904794000123952480,3380,3390,3390,211,2,Sell,42,0,7296
3,51122315,2024-09-05,1725514917516261244,110621,7904794000131762731,1,Continuous Lit,ON Market,7904794000123952906,3380,3390,3390,188,1,Buy,67,1,7297
3,51122316,2024-09-05,1725514917516261244,110621,7904794000131383282,1,Continuous Lit,ON Market,7904794000123952906,3380,3390,3390,188,2,Sell,42,0,7298
3,51177796,2024-09-05,1725514934635365465,110621,7904794000131770970,1,Continuous Lit,ON Market,7904794000123953405,3380,3390,3390,137,1,Buy,67,1,7299
3,51177797,2024-09-05,1725514934635365465,110621,7904794000131383282,1,Continuous Lit,ON Market,7904794000123953405,3380,3390,3390,137,2,Sell,42,0,7300
3,51177798,2024-09-05,1725514934635365465,110621,7904794000131770970,1,Continuous Lit,ON Market,7904794000123953406,3380,3390,3390,274,1,Buy,67,1,7301
3,51177799,2024-09-05,1725514934635365465,110621,7904794000131383308,1,Continuous Lit,ON Market,7904794000123953406,3380,3390,3390,274,2,Sell,67,0,7302
3,51224560,2024-09-05,1725514951810641655,110621,7904794000131778026,1,Continuous Lit,ON Market,7904794000123954025,3380,3390,3390,200,1,Buy,67,1,7303
3,51224561,2024-09-05,1725514951810641655,110621,7904794000131383308,1,Continuous Lit,ON Market,7904794000123954025,3380,3390,3390,200,2,Sell,67,0,7304
3,51258686,2024-09-05,1725514963758827709,110621,7904794000131783286,1,Continuous Lit,ON Market,7904794000123954312,3380,3390,3390,206,1,Buy,67,1,7305
3,51258687,2024-09-05,1725514963758827709,110621,7904794000131383308,1,Continuous Lit,ON Market,7904794000123954312,3380,3390,3390,206,2,Sell,67,0,7306
3,51269505,2024-09-05,1725514967696648784,110621,7904794000131784475,5,Trade Report Crossings,OFF Market,7904794000123954380,3380,3390,3385,101,1,Buy,51,0,7307
3,51269506,2024-09-05,1725514967696648784,110621,7904794000131784475,5,Trade Report Crossings,OFF Market,7904794000123954380,3380,3390,3385,101,2,Sell,51,0,7308
3,51300494,2024-09-05,1725514979329528057,110621,7904794000131788509,1,Continuous Lit,ON Market,7904794000123954845,3380,3390,3390,122,1,Buy,67,1,7309
3,51300495,2024-09-05,1725514979329528057,110621,7904794000131383308,1,Continuous Lit,ON Market,7904794000123954845,3380,3390,3390,122,2,Sell,67,0,7310
3,51300496,2024-09-05,1725514979329528057,110621,7904794000131788509,1,Continuous Lit,ON Market,7904794000123954846,3380,3390,3390,199,1,Buy,67,1,7311
3,51300497,2024-09-05,1725514979329528057,110621,7904794000131383320,1,Continuous Lit,ON Market,7904794000123954846,3380,3390,3390,199,2,Sell,41,0,7312
3,51349717,2024-09-05,1725514999080311230,110621,7904794000131795432,1,Continuous Lit,ON Market,7904794000123955645,3380,3390,3390,205,1,Buy,67,1,7313
3,51349718,2024-09-05,1725514999080311230,110621,7904794000131383320,1,Continuous Lit,ON Market,7904794000123955645,3380,3390,3390,205,2,Sell,41,0,7314
3,51395454,2024-09-05,1725515017988817167,110621,7904794000131802493,1,Continuous Lit,ON Market,7904794000123956242,3380,3390,3390,424,1,Buy,67,1,7315
3,51395455,2024-09-05,1725515017988817167,110621,7904794000131383320,1,Continuous Lit,ON Market,7904794000123956242,3380,3390,3390,424,2,Sell,41,0,7316
3,51449372,2024-09-05,1725515040970241882,110621,7904794000131810980,1,Continuous Lit,ON Market,7904794000123956873,3380,3390,3390,12,1,Buy,54,1,7317
3,51449373,2024-09-05,1725515040970241882,110621,7904794000131383320,1,Continuous Lit,ON Market,7904794000123956873,3380,3390,3390,12,2,Sell,41,0,7318
3,51449666,2024-09-05,1725515041232592848,110621,7904794000131811041,1,Continuous Lit,ON Market,7904794000123956875,3380,3390,3390,403,1,Buy,67,1,7319
3,51449667,2024-09-05,1725515041232592848,110621,7904794000131383320,1,Continuous Lit,ON Market,7904794000123956875,3380,3390,3390,403,2,Sell,41,0,7320
3,51482907,2024-09-05,1725515055128151910,110621,7904794000131816270,5,Trade Report Crossings,OFF Market,7904794000123957228,3380,3390,3385,2,1,Buy,51,0,7321
3,51482908,2024-09-05,1725515055128151910,110621,7904794000131816270,5,Trade Report Crossings,OFF Market,7904794000123957228,3380,3390,3385,2,2,Sell,51,0,7322
3,51515419,2024-09-05,1725515065537645038,110621,7904794000131821438,1,Continuous Lit,ON Market,7904794000123957583,3380,3390,3390,424,1,Buy,67,1,7323
3,51515420,2024-09-05,1725515065537645038,110621,7904794000131383320,1,Continuous Lit,ON Market,7904794000123957583,3380,3390,3390,424,2,Sell,41,0,7324
3,51558881,2024-09-05,1725515088696077961,110621,7904794000131828384,5,Trade Report Crossings,OFF Market,7904794000123958194,3380,3390,3385,107,1,Buy,51,0,7325
3,51558882,2024-09-05,1725515088696077961,110621,7904794000131828384,5,Trade Report Crossings,OFF Market,7904794000123958194,3380,3390,3385,107,2,Sell,51,0,7326
3,51559101,2024-09-05,1725515088947009418,110621,7904794000131828433,1,Continuous Lit,ON Market,7904794000123958197,3380,3390,3390,283,1,Buy,67,1,7327
3,51559102,2024-09-05,1725515088947009418,110621,7904794000131383320,1,Continuous Lit,ON Market,7904794000123958197,3380,3390,3390,283,2,Sell,41,0,7328
3,51559103,2024-09-05,1725515088947009418,110621,7904794000131828433,1,Continuous Lit,ON Market,7904794000123958198,3380,3390,3390,82,1,Buy,67,1,7329
3,51559104,2024-09-05,1725515088947009418,110621,7904794000131398999,1,Continuous Lit,ON Market,7904794000123958198,3380,3390,3390,82,2,Sell,42,0,7330
3,51610128,2024-09-05,1725515112237201616,110621,7904794000131836974,1,Continuous Lit,ON Market,7904794000123958965,3380,3390,3390,59,1,Buy,67,1,7331
3,51610129,2024-09-05,1725515112237201616,110621,7904794000131398999,1,Continuous Lit,ON Market,7904794000123958965,3380,3390,3390,59,2,Sell,42,0,7332
3,51610130,2024-09-05,1725515112237201616,110621,7904794000131836974,1,Continuous Lit,ON Market,7904794000123958966,3380,3390,3390,369,1,Buy,67,1,7333
3,51610131,2024-09-05,1725515112237201616,110621,7904794000131400252,1,Continuous Lit,ON Market,7904794000123958966,3380,3390,3390,369,2,Sell,47,0,7334
3,51627057,2024-09-05,1725515117475632683,110621,7904794000131618181,1,Continuous Lit,ON Market,7904794000123959155,3380,3390,3380,110,1,Buy,67,0,7335
3,51627058,2024-09-05,1725515117475632683,110621,7904794000131839290,1,Continuous Lit,ON Market,7904794000123959155,3380,3390,3380,110,2,Sell,47,1,7336
3,51631930,2024-09-05,1725515118817473603,110621,7904794000131840048,5,Trade Report Crossings,OFF Market,7904794000123959185,3380,3390,3385,80,1,Buy,51,0,7337
3,51631931,2024-09-05,1725515118817473603,110621,7904794000131840048,5,Trade Report Crossings,OFF Market,7904794000123959185,3380,3390,3385,80,2,Sell,51,0,7338
3,51666019,2024-09-05,1725515135102775635,110621,7904794000131845401,1,Continuous Lit,ON Market,7904794000123959673,3380,3390,3390,244,1,Buy,67,1,7339
3,51666020,2024-09-05,1725515135102775635,110621,7904794000131400252,1,Continuous Lit,ON Market,7904794000123959673,3380,3390,3390,244,2,Sell,47,0,7340
3,51708461,2024-09-05,1725515153326620741,110621,7904794000131852347,1,Continuous Lit,ON Market,7904794000123960193,3380,3390,3390,363,1,Buy,67,1,7341
3,51708462,2024-09-05,1725515153326620741,110621,7904794000131400252,1,Continuous Lit,ON Market,7904794000123960193,3380,3390,3390,363,2,Sell,47,0,7342
3,51799240,2024-09-05,1725515180545907125,110621,7904794000131658199,47,Centre Point,ON Market,7904794000123961363,3380,3390,3385,178,1,Buy,61,0,7343
3,51799241,2024-09-05,1725515180545907125,110621,7904794000131866009,47,Centre Point,ON Market,7904794000123961363,3380,3390,3385,178,2,Sell,146,1,7344
3,51799242,2024-09-05,1725515180545907125,110621,7904794000131841914,47,Centre Point,ON Market,7904794000123961364,3380,3390,3385,424,1,Buy,67,0,7345
3,51799243,2024-09-05,1725515180545907125,110621,7904794000131866009,47,Centre Point,ON Market,7904794000123961364,3380,3390,3385,424,2,Sell,146,1,7346
3,51799244,2024-09-05,1725515180545907125,110621,7904794000131618181,1,Continuous Lit,ON Market,7904794000123961365,3380,3390,3380,4620,1,Buy,67,0,7347
3,51799245,2024-09-05,1725515180545907125,110621,7904794000131866009,1,Continuous Lit,ON Market,7904794000123961365,3380,3390,3380,4620,2,Sell,146,1,7348
3,51799246,2024-09-05,1725515180545907125,110621,7904794000131618183,1,Continuous Lit,ON Market,7904794000123961366,3380,3390,3380,1046,1,Buy,42,0,7349
3,51799247,2024-09-05,1725515180545907125,110621,7904794000131866009,1,Continuous Lit,ON Market,7904794000123961366,3380,3390,3380,1046,2,Sell,146,1,7350
3,51799248,2024-09-05,1725515180545907125,110621,7904794000131618196,1,Continuous Lit,ON Market,7904794000123961367,3380,3390,3380,14,1,Buy,51,0,7351
3,51799249,2024-09-05,1725515180545907125,110621,7904794000131866009,1,Continuous Lit,ON Market,7904794000123961367,3380,3390,3380,14,2,Sell,146,1,7352
3,51799250,2024-09-05,1725515180545907125,110621,7904794000131618281,1,Continuous Lit,ON Market,7904794000123961368,3380,3390,3380,265,1,Buy,51,0,7353
3,51799251,2024-09-05,1725515180545907125,110621,7904794000131866009,1,Continuous Lit,ON Market,7904794000123961368,3380,3390,3380,265,2,Sell,146,1,7354
3,51799252,2024-09-05,1725515180545907125,110621,7904794000131618377,1,Continuous Lit,ON Market,7904794000123961369,3380,3390,3380,1,1,Buy,51,0,7355
3,51799253,2024-09-05,1725515180545907125,110621,7904794000131866009,1,Continuous Lit,ON Market,7904794000123961369,3380,3390,3380,1,2,Sell,146,1,7356
3,51799254,2024-09-05,1725515180545907125,110621,7904794000131618440,1,Continuous Lit,ON Market,7904794000123961370,3380,3390,3380,245,1,Buy,51,0,7357
3,51799255,2024-09-05,1725515180545907125,110621,7904794000131866009,1,Continuous Lit,ON Market,7904794000123961370,3380,3390,3380,245,2,Sell,146,1,7358
3,51799256,2024-09-05,1725515180545907125,110621,7904794000131620391,1,Continuous Lit,ON Market,7904794000123961371,3380,3390,3380,138,1,Buy,67,0,7359
3,51799257,2024-09-05,1725515180545907125,110621,7904794000131866009,1,Continuous Lit,ON Market,7904794000123961371,3380,3390,3380,138,2,Sell,146,1,7360
3,51799258,2024-09-05,1725515180545907125,110621,7904794000131621361,1,Continuous Lit,ON Market,7904794000123961372,3380,3390,3380,84,1,Buy,67,0,7361
3,51799259,2024-09-05,1725515180545907125,110621,7904794000131866009,1,Continuous Lit,ON Market,7904794000123961372,3380,3390,3380,84,2,Sell,146,1,7362
3,51799260,2024-09-05,1725515180545907125,110621,7904794000131624494,1,Continuous Lit,ON Market,7904794000123961373,3380,3390,3380,39,1,Buy,47,0,7363
3,51799261,2024-09-05,1725515180545907125,110621,7904794000131866009,1,Continuous Lit,ON Market,7904794000123961373,3380,3390,3380,39,2,Sell,146,1,7364
3,51799262,2024-09-05,1725515180545907125,110621,7904794000131625593,1,Continuous Lit,ON Market,7904794000123961374,3380,3390,3380,1,1,Buy,67,0,7365
3,51799263,2024-09-05,1725515180545907125,110621,7904794000131866009,1,Continuous Lit,ON Market,7904794000123961374,3380,3390,3380,1,2,Sell,146,1,7366
3,51799264,2024-09-05,1725515180545907125,110621,7904794000131625597,1,Continuous Lit,ON Market,7904794000123961375,3380,3390,3380,62,1,Buy,67,0,7367
3,51799265,2024-09-05,1725515180545907125,110621,7904794000131866009,1,Continuous Lit,ON Market,7904794000123961375,3380,3390,3380,62,2,Sell,146,1,7368
3,51799266,2024-09-05,1725515180545907125,110621,7904794000131539244,1,Continuous Lit,ON Market,7904794000123961376,3380,3390,3380,75,1,Buy,67,0,7369
3,51799267,2024-09-05,1725515180545907125,110621,7904794000131866009,1,Continuous Lit,ON Market,7904794000123961376,3380,3390,3380,75,2,Sell,146,1,7370
3,51799268,2024-09-05,1725515180545907125,110621,7904794000131625604,1,Continuous Lit,ON Market,7904794000123961377,3380,3390,3380,45,1,Buy,67,0,7371
3,51799269,2024-09-05,1725515180545907125,110621,7904794000131866009,1,Continuous Lit,ON Market,7904794000123961377,3380,3390,3380,45,2,Sell,146,1,7372
3,51799270,2024-09-05,1725515180545907125,110621,7904794000131617081,1,Continuous Lit,ON Market,7904794000123961378,3380,3390,3380,54,1,Buy,67,0,7373
3,51799271,2024-09-05,1725515180545907125,110621,7904794000131866009,1,Continuous Lit,ON Market,7904794000123961378,3380,3390,3380,54,2,Sell,146,1,7374
3,51799272,2024-09-05,1725515180545907125,110621,7904794000131625607,1,Continuous Lit,ON Market,7904794000123961379,3380,3390,3380,1,1,Buy,67,0,7375
3,51799273,2024-09-05,1725515180545907125,110621,7904794000131866009,1,Continuous Lit,ON Market,7904794000123961379,3380,3390,3380,1,2,Sell,146,1,7376
3,51799274,2024-09-05,1725515180545907125,110621,7904794000131523539,1,Continuous Lit,ON Market,7904794000123961380,3380,3390,3380,343,1,Buy,67,0,7377
3,51799275,2024-09-05,1725515180545907125,110621,7904794000131866009,1,Continuous Lit,ON Market,7904794000123961380,3380,3390,3380,343,2,Sell,146,1,7378
3,51799276,2024-09-05,1725515180545907125,110621,7904794000131625613,1,Continuous Lit,ON Market,7904794000123961381,3380,3390,3380,75,1,Buy,67,0,7379
3,51799277,2024-09-05,1725515180545907125,110621,7904794000131866009,1,Continuous Lit,ON Market,7904794000123961381,3380,3390,3380,75,2,Sell,146,1,7380
3,51799278,2024-09-05,1725515180545907125,110621,7904794000131626840,1,Continuous Lit,ON Market,7904794000123961382,3380,3390,3380,13,1,Buy,47,0,7381
3,51799279,2024-09-05,1725515180545907125,110621,7904794000131866009,1,Continuous Lit,ON Market,7904794000123961382,3380,3390,3380,13,2,Sell,146,1,7382
3,51799280,2024-09-05,1725515180545907125,110621,7904794000131629326,1,Continuous Lit,ON Market,7904794000123961383,3380,3390,3380,20,1,Buy,67,0,7383
3,51799281,2024-09-05,1725515180545907125,110621,7904794000131866009,1,Continuous Lit,ON Market,7904794000123961383,3380,3390,3380,20,2,Sell,146,1,7384
3,51799282,2024-09-05,1725515180545907125,110621,7904794000131544027,1,Continuous Lit,ON Market,7904794000123961384,3380,3390,3380,58,1,Buy,67,0,7385
3,51799283,2024-09-05,1725515180545907125,110621,7904794000131866009,1,Continuous Lit,ON Market,7904794000123961384,3380,3390,3380,58,2,Sell,146,1,7386
3,51799284,2024-09-05,1725515180545907125,110621,7904794000131629333,1,Continuous Lit,ON Market,7904794000123961385,3380,3390,3380,8,1,Buy,67,0,7387
3,51799285,2024-09-05,1725515180545907125,110621,7904794000131866009,1,Continuous Lit,ON Market,7904794000123961385,3380,3390,3380,8,2,Sell,146,1,7388
3,51799286,2024-09-05,1725515180545907125,110621,7904794000131630087,1,Continuous Lit,ON Market,7904794000123961386,3380,3390,3380,469,1,Buy,41,0,7389
3,51799287,2024-09-05,1725515180545907125,110621,7904794000131866009,1,Continuous Lit,ON Market,7904794000123961386,3380,3390,3380,469,2,Sell,146,1,7390
3,51799288,2024-09-05,1725515180545907125,110621,7904794000131635585,1,Continuous Lit,ON Market,7904794000123961387,3380,3390,3380,363,1,Buy,42,0,7391
3,51799289,2024-09-05,1725515180545907125,110621,7904794000131866009,1,Continuous Lit,ON Market,7904794000123961387,3380,3390,3380,363,2,Sell,146,1,7392
3,51799290,2024-09-05,1725515180545907125,110621,7904794000131638721,1,Continuous Lit,ON Market,7904794000123961388,3380,3390,3380,17,1,Buy,42,0,7393
3,51799291,2024-09-05,1725515180545907125,110621,7904794000131866009,1,Continuous Lit,ON Market,7904794000123961388,3380,3390,3380,17,2,Sell,146,1,7394
3,51799292,2024-09-05,1725515180545907125,110621,7904794000131642184,1,Continuous Lit,ON Market,7904794000123961389,3380,3390,3380,7,1,Buy,67,0,7395
3,51799293,2024-09-05,1725515180545907125,110621,7904794000131866009,1,Continuous Lit,ON Market,7904794000123961389,3380,3390,3380,7,2,Sell,146,1,7396
3,51799294,2024-09-05,1725515180545907125,110621,7904794000131646235,1,Continuous Lit,ON Market,7904794000123961390,3380,3390,3380,620,1,Buy,67,0,7397
3,51799295,2024-09-05,1725515180545907125,110621,7904794000131866009,1,Continuous Lit,ON Market,7904794000123961390,3380,3390,3380,620,2,Sell,146,1,7398
3,51799394,2024-09-05,1725515180546276773,110621,7904794000131648704,1,Continuous Lit,ON Market,7904794000123961391,3380,3390,3380,17,1,Buy,47,0,7399
3,51799395,2024-09-05,1725515180546276773,110621,7904794000131866019,1,Continuous Lit,ON Market,7904794000123961391,3380,3390,3380,17,2,Sell,67,1,7400
3,51799396,2024-09-05,1725515180546276773,110621,7904794000131654371,44,Continuous Lit UCP,ON Market,7904794000123961392,3380,3390,3380,71,1,Buy,67,0,7401
3,51799397,2024-09-05,1725515180546276773,110621,7904794000131866019,44,Continuous Lit UCP,ON Market,7904794000123961392,3380,3390,3380,71,2,Sell,67,1,7402
3,51799398,2024-09-05,1725515180546276773,110621,7904794000131654445,1,Continuous Lit,ON Market,7904794000123961393,3380,3390,3380,3,1,Buy,51,0,7403
3,51799399,2024-09-05,1725515180546276773,110621,7904794000131866019,1,Continuous Lit,ON Market,7904794000123961393,3380,3390,3380,3,2,Sell,67,1,7404
3,51799400,2024-09-05,1725515180546276773,110621,7904794000131655894,1,Continuous Lit,ON Market,7904794000123961394,3380,3390,3380,1,1,Buy,51,0,7405
3,51799401,2024-09-05,1725515180546276773,110621,7904794000131866019,1,Continuous Lit,ON Market,7904794000123961394,3380,3390,3380,1,2,Sell,67,1,7406
3,51799402,2024-09-05,1725515180546276773,110621,7904794000131658248,1,Continuous Lit,ON Market,7904794000123961395,3380,3390,3380,126,1,Buy,41,0,7407
3,51799403,2024-09-05,1725515180546276773,110621,7904794000131866019,1,Continuous Lit,ON Market,7904794000123961395,3380,3390,3380,126,2,Sell,67,1,7408
3,51799404,2024-09-05,1725515180546276773,110621,7904794000131682145,44,Continuous Lit UCP,ON Market,7904794000123961396,3380,3390,3380,66,1,Buy,67,0,7409
3,51799405,2024-09-05,1725515180546276773,110621,7904794000131866019,44,Continuous Lit UCP,ON Market,7904794000123961396,3380,3390,3380,66,2,Sell,67,1,7410
3,51799406,2024-09-05,1725515180546276773,110621,7904794000131707704,1,Continuous Lit,ON Market,7904794000123961397,3380,3390,3380,30,1,Buy,61,0,7411
3,51799407,2024-09-05,1725515180546276773,110621,7904794000131866019,1,Continuous Lit,ON Market,7904794000123961397,3380,3390,3380,30,2,Sell,67,1,7412
3,51799408,2024-09-05,1725515180546276773,110621,7904794000131708962,1,Continuous Lit,ON Market,7904794000123961398,3380,3390,3380,17,1,Buy,61,0,7413
3,51799409,2024-09-05,1725515180546276773,110621,7904794000131866019,1,Continuous Lit,ON Market,7904794000123961398,3380,3390,3380,17,2,Sell,67,1,7414
3,51799410,2024-09-05,1725515180546276773,110621,7904794000131725980,1,Continuous Lit,ON Market,7904794000123961399,3380,3390,3380,78,1,Buy,67,0,7415
3,51799411,2024-09-05,1725515180546276773,110621,7904794000131866019,1,Continuous Lit,ON Market,7904794000123961399,3380,3390,3380,78,2,Sell,67,1,7416
3,51799412,2024-09-05,1725515180546276773,110621,7904794000131729208,44,Continuous Lit UCP,ON Market,7904794000123961400,3380,3390,3380,5,1,Buy,67,0,7417
3,51799413,2024-09-05,1725515180546276773,110621,7904794000131866019,44,Continuous Lit UCP,ON Market,7904794000123961400,3380,3390,3380,5,2,Sell,67,1,7418
3,51799414,2024-09-05,1725515180546276773,110621,7904794000131749176,1,Continuous Lit,ON Market,7904794000123961401,3380,3390,3380,400,1,Buy,144,0,7419
3,51799415,2024-09-05,1725515180546276773,110621,7904794000131866019,1,Continuous Lit,ON Market,7904794000123961401,3380,3390,3380,400,2,Sell,67,1,7420
3,51799416,2024-09-05,1725515180546276773,110621,7904794000131758001,44,Continuous Lit UCP,ON Market,7904794000123961402,3380,3390,3380,12,1,Buy,67,0,7421
3,51799417,2024-09-05,1725515180546276773,110621,7904794000131866019,44,Continuous Lit UCP,ON Market,7904794000123961402,3380,3390,3380,12,2,Sell,67,1,7422
3,51799418,2024-09-05,1725515180546276773,110621,7904794000131762733,44,Continuous Lit UCP,ON Market,7904794000123961403,3380,3390,3380,67,1,Buy,67,0,7423
3,51799419,2024-09-05,1725515180546276773,110621,7904794000131866019,44,Continuous Lit UCP,ON Market,7904794000123961403,3380,3390,3380,67,2,Sell,67,1,7424
3,51799420,2024-09-05,1725515180546276773,110621,7904794000131771215,1,Continuous Lit,ON Market,7904794000123961404,3380,3390,3380,1,1,Buy,51,0,7425
3,51799421,2024-09-05,1725515180546276773,110621,7904794000131866019,1,Continuous Lit,ON Market,7904794000123961404,3380,3390,3380,1,2,Sell,67,1,7426
3,51799422,2024-09-05,1725515180546276773,110621,7904794000131776239,1,Continuous Lit,ON Market,7904794000123961405,3380,3390,3380,375,1,Buy,42,0,7427
3,51799423,2024-09-05,1725515180546276773,110621,7904794000131866019,1,Continuous Lit,ON Market,7904794000123961405,3380,3390,3380,375,2,Sell,67,1,7428
3,51799424,2024-09-05,1725515180546276773,110621,7904794000131780121,1,Continuous Lit,ON Market,7904794000123961406,3380,3390,3380,116,1,Buy,146,0,7429
3,51799425,2024-09-05,1725515180546276773,110621,7904794000131866019,1,Continuous Lit,ON Market,7904794000123961406,3380,3390,3380,116,2,Sell,67,1,7430
3,51799426,2024-09-05,1725515180546276773,110621,7904794000131808401,1,Continuous Lit,ON Market,7904794000123961407,3380,3390,3380,18,1,Buy,42,0,7431
3,51799427,2024-09-05,1725515180546276773,110621,7904794000131866019,1,Continuous Lit,ON Market,7904794000123961407,3380,3390,3380,18,2,Sell,67,1,7432
3,51799428,2024-09-05,1725515180546276773,110621,7904794000131824673,1,Continuous Lit,ON Market,7904794000123961408,3380,3390,3380,42,1,Buy,51,0,7433
3,51799429,2024-09-05,1725515180546276773,110621,7904794000131866019,1,Continuous Lit,ON Market,7904794000123961408,3380,3390,3380,42,2,Sell,67,1,7434
3,51799430,2024-09-05,1725515180546276773,110621,7904794000131832042,1,Continuous Lit,ON Market,7904794000123961409,3380,3390,3380,1355,1,Buy,41,0,7435
3,51799431,2024-09-05,1725515180546276773,110621,7904794000131866019,1,Continuous Lit,ON Market,7904794000123961409,3380,3390,3380,1355,2,Sell,67,1,7436
3,51799456,2024-09-05,1725515180546301099,110621,7904794000131832042,1,Continuous Lit,ON Market,7904794000123961410,3380,3390,3380,2800,1,Buy,41,0,7437
3,51799457,2024-09-05,1725515180546301099,110621,7904794000131866023,1,Continuous Lit,ON Market,7904794000123961410,3380,3390,3380,2800,2,Sell,67,1,7438
3,51799481,2024-09-05,1725515180546312711,110621,7904794000131832042,1,Continuous Lit,ON Market,7904794000123961411,3380,3390,3380,654,1,Buy,41,0,7439
3,51799482,2024-09-05,1725515180546312711,110621,7904794000131866025,1,Continuous Lit,ON Market,7904794000123961411,3380,3390,3380,654,2,Sell,67,1,7440
3,51799483,2024-09-05,1725515180546312711,110621,7904794000131834567,1,Continuous Lit,ON Market,7904794000123961412,3380,3390,3380,1,1,Buy,51,0,7441
3,51799484,2024-09-05,1725515180546312711,110621,7904794000131866025,1,Continuous Lit,ON Market,7904794000123961412,3380,3390,3380,1,2,Sell,67,1,7442
3,51799485,2024-09-05,1725515180546312711,110621,7904794000131834612,1,Continuous Lit,ON Market,7904794000123961413,3380,3390,3380,181,1,Buy,47,0,7443
3,51799486,2024-09-05,1725515180546312711,110621,7904794000131866025,1,Continuous Lit,ON Market,7904794000123961413,3380,3390,3380,181,2,Sell,67,1,7444
3,51799487,2024-09-05,1725515180546312711,110621,7904794000131841066,1,Continuous Lit,ON Market,7904794000123961414,3380,3390,3380,91,1,Buy,146,0,7445
3,51799488,2024-09-05,1725515180546312711,110621,7904794000131866025,1,Continuous Lit,ON Market,7904794000123961414,3380,3390,3380,91,2,Sell,67,1,7446
3,51799489,2024-09-05,1725515180546312711,110621,7904794000131850707,1,Continuous Lit,ON Market,7904794000123961415,3380,3390,3380,2,1,Buy,51,0,7447
3,51799490,2024-09-05,1725515180546312711,110621,7904794000131866025,1,Continuous Lit,ON Market,7904794000123961415,3380,3390,3380,2,2,Sell,67,1,7448
3,51799491,2024-09-05,1725515180546312711,110621,7904794000131861363,1,Continuous Lit,ON Market,7904794000123961416,3380,3390,3380,5,1,Buy,47,0,7449
3,51799492,2024-09-05,1725515180546312711,110621,7904794000131866025,1,Continuous Lit,ON Market,7904794000123961416,3380,3390,3380,5,2,Sell,67,1,7450
3,51799493,2024-09-05,1725515180546312711,110621,7904794000131861825,1,Continuous Lit,ON Market,7904794000123961417,3380,3390,3380,1,1,Buy,51,0,7451
3,51799494,2024-09-05,1725515180546312711,110621,7904794000131866025,1,Continuous Lit,ON Market,7904794000123961417,3380,3390,3380,1,2,Sell,67,1,7452
3,51799655,2024-09-05,1725515180546830086,110621,7904794000131866046,1,Continuous Lit,ON Market,7904794000123961418,3370,3380,3380,1338,1,Buy,41,1,7453
3,51799656,2024-09-05,1725515180546830086,110621,7904794000131866036,1,Continuous Lit,ON Market,7904794000123961418,3370,3380,3380,1338,2,Sell,67,0,7454
3,51799946,2024-09-05,1725515180555068781,110621,7904794000131866074,1,Continuous Lit,ON Market,7904794000123961419,3370,3380,3380,1027,1,Buy,67,1,7455
3,51799947,2024-09-05,1725515180555068781,110621,7904794000131866056,1,Continuous Lit,ON Market,7904794000123961419,3370,3380,3380,1027,2,Sell,42,0,7456
3,51799971,2024-09-05,1725515180555188611,110621,7904794000131866071,47,Centre Point,ON Market,7904794000123961420,3380,3390,3385,178,1,Buy,61,0,7457
3,51799972,2024-09-05,1725515180555188611,110621,7904794000131866020,47,Centre Point,ON Market,7904794000123961420,3380,3390,3385,178,2,Sell,67,0,7458
