orderid,orderbookid,qty_filled,order_quantity,fill_ratio,fill_rate_pct,num_fills,avg_fill_size,fill_status,vwap,arrival_midpoint,arrival_bid,arrival_offer,arrival_spread,arrival_spread_bps,limit_price,price_improvement,price_improvement_bps,exec_cost_arrival_bps,exec_cost_vw_bps,effective_spread_pct,slippage_bps,implementation_shortfall_bps,total_execution_value,order_timestamp,first_fill_time,last_fill_time,time_to_first_fill_sec,execution_duration_sec,total_duration_sec,avg_time_between_fills,vw_exec_time_sec,first_fill_midpoint,last_fill_midpoint,market_drift_bps,avg_execution_spread_bps,spread_volatility_bps,price_volatility_bps,date,orderbookid_partition,ticker
7904793995830919883,85603,2.0,25.0,0.08,8.0,1.0,2.0,Partially Filled,140890.0,140890.0,140880.0,140900.0,20.0,1.419547164454539,140890.0,0.0,0.0,-0.0,-0.3548993860240622,0.0,-0.0,0.0,281780.0,1725507210231348405,1725507210231081443,1725507210231081443,0.0,0.0,0.0,0.0,0.0,140885.0,140885.0,0.0,0.7097987720481244,0.0,0.0,2024-09-05,85603,cba
7904793995830924930,85603,1.0,25.0,0.04,4.0,1.0,1.0,Partially Filled,140840.0,140820.0,140800.0,140840.0,40.0,2.84050560999858,140840.0,0.0,0.0,-1.42025280499929,-1.42025280499929,100.0,-1.42025280499929,1.42025280499929,140840.0,1725507241339827367,1725507241279782599,1725507241279782599,0.0,0.0,0.0,0.0,0.0,140820.0,140820.0,0.0,2.84050560999858,0.0,0.0,2024-09-05,85603,cba
7904793995830932432,85603,25.0,282.0,0.08865248226950355,8.865248226950355,5.0,5.0,Partially Filled,140821.4,140805.0,140790.0,140820.0,30.0,2.130606157451795,140820.0,1.3999999999941792,0.09941769634953694,-1.1647313660732346,-0.809601590796108,109.33333333329453,-1.1647313660732346,1.164731366073648,3520535.0,1725507313649439910,1725507293104328851,1725507304750621945,0.0,11.646293094,0.0,2.9115732735,0.0,140810.0,140810.0,0.0,1.4203536680633477,0.0,0.15878751223179077,2024-09-05,85603,cba
7904793995830941195,85603,10.0,11.0,0.9090909090909091,90.9090909090909,1.0,10.0,Partially Filled,140780.0,140790.0,140780.0,140800.0,20.0,1.420555437175936,140780.0,0.0,0.0,-0.710277718587968,-0.710277718587968,100.0,-0.710277718587968,-0.710277718587968,1407800.0,1725507341905805488,1725507341901280051,1725507341901280051,0.0,0.0,0.0,0.0,0.0,140790.0,140790.0,0.0,1.420555437175936,0.0,0.0,2024-09-05,85603,cba
7904793995830944026,85603,10.0,11.0,0.9090909090909091,90.9090909090909,1.0,10.0,Partially Filled,140810.0,140830.0,140810.0,140850.0,40.0,2.84030391251864,140810.0,0.0,0.0,-1.42015195625932,-1.42015195625932,100.0,-1.42015195625932,-1.42015195625932,1408100.0,1725507364828645160,1725507364828227128,1725507364828227128,0.0,0.0,0.0,0.0,0.0,140830.0,140830.0,0.0,2.84030391251864,0.0,0.0,2024-09-05,85603,cba
7904793995830945625,85603,5.0,25.0,0.2,20.0,1.0,5.0,Partially Filled,140820.0,140810.0,140800.0,140820.0,20.0,1.4203536680633477,140820.0,0.0,0.0,-0.7101768340316739,-0.7101768340316739,100.0,-0.7101768340316739,0.7101768340316739,704100.0,1725507372806260303,1725507372648364227,1725507372648364227,0.0,0.0,0.0,0.0,0.0,140810.0,140810.0,0.0,1.4203536680633477,0.0,0.0,2024-09-05,85603,cba
7904793995830947384,85603,7.0,26.0,0.2692307692307692,26.923076923076923,1.0,7.0,Partially Filled,140850.0,140830.0,140820.0,140840.0,20.0,1.42015195625932,140850.0,0.0,0.0,-1.42015195625932,-0.7100255609201931,200.0,-1.42015195625932,1.42015195625932,985950.0,1725507453027898036,1725507418604821976,1725507418604821976,0.0,0.0,0.0,0.0,0.0,140840.0,140840.0,0.0,1.4200511218403862,0.0,0.0,2024-09-05,85603,cba
7904793995830957001,85603,1.0,25.0,0.04,4.0,1.0,1.0,Partially Filled,140830.0,140825.0,140820.0,140830.0,10.0,0.7101011894194923,140830.0,0.0,0.0,-0.35505059470974615,-0.710126402499645,100.0,-0.35505059470974615,0.35505059470974615,140830.0,1725507455000802010,1725507454887158508,1725507454887158508,0.0,0.0,0.0,0.0,0.0,140820.0,140820.0,0.0,1.42025280499929,0.0,0.0,2024-09-05,85603,cba
7904793995830965187,85603,3.0,25.0,0.12,12.0,1.0,3.0,Partially Filled,140710.0,140730.0,140710.0,140750.0,40.0,2.8423221772187874,140710.0,0.0,0.0,-1.4211610886093937,-1.421161088609394,100.0,-1.4211610886093937,-1.4211610886093937,422130.0,1725507517221429743,1725507517221248831,1725507517221248831,0.0,0.0,0.0,0.0,0.0,140730.0,140730.0,0.0,2.8423221772187874,0.0,0.0,2024-09-05,85603,cba
7904793995830967090,85603,18.0,25.0,0.72,72.0,1.0,18.0,Partially Filled,140680.0,140660.0,140640.0,140680.0,40.0,2.8437366699843594,140680.0,0.0,0.0,-1.4218683349921797,-1.4218683349921797,100.0,-1.4218683349921797,1.4218683349921797,2532240.0,1725507538367240554,1725507538367033241,1725507538367033241,0.0,0.0,0.0,0.0,0.0,140660.0,140660.0,0.0,2.8437366699843594,0.0,0.0,2024-09-05,85603,cba
7904793995830967638,85603,10.0,25.0,0.4,40.0,1.0,10.0,Partially Filled,140670.0,140660.0,140640.0,140680.0,40.0,2.8437366699843594,140670.0,0.0,0.0,-0.7109341674960898,-1.0664391596459422,50.0,-0.7109341674960898,0.7109341674960898,1406700.0,1725507536036408952,1725507536033606446,1725507536033606446,0.0,0.0,0.0,0.0,0.0,140655.0,140655.0,0.0,2.1328783192918843,0.0,0.0,2024-09-05,85603,cba
7904793995830969209,85603,23.0,27.0,0.8518518518518519,85.18518518518519,1.0,23.0,Partially Filled,140600.0,140620.0,140600.0,140640.0,40.0,2.844545583842981,140600.0,0.0,0.0,-1.4222727919214906,-1.4222727919214904,100.0,-1.4222727919214906,-1.4222727919214906,3233800.0,1725507555782060592,1725507555781874418,1725507555781874418,0.0,0.0,0.0,0.0,0.0,140620.0,140620.0,0.0,2.844545583842981,0.0,0.0,2024-09-05,85603,cba
7904793995830969749,85603,6.0,25.0,0.24,24.0,1.0,6.0,Partially Filled,140670.0,140660.0,140650.0,140670.0,20.0,1.4218683349921797,140670.0,0.0,0.0,-0.7109341674960898,-0.7109341674960898,100.0,-0.7109341674960898,0.7109341674960898,844020.0,1725507552487403409,1725507552487203079,1725507552487203079,0.0,0.0,0.0,0.0,0.0,140660.0,140660.0,0.0,1.4218683349921797,0.0,0.0,2024-09-05,85603,cba
7904793995830971453,85603,1.0,25.0,0.04,4.0,1.0,1.0,Partially Filled,140560.0,140580.0,140560.0,140600.0,40.0,2.845354958031014,140560.0,0.0,0.0,-1.422677479015507,-1.422677479015507,100.0,-1.422677479015507,-1.422677479015507,140560.0,1725507582796021040,1725507578136430606,1725507578136430606,0.0,0.0,0.0,0.0,0.0,140580.0,140580.0,0.0,2.845354958031014,0.0,0.0,2024-09-05,85603,cba
7904793995830971729,85603,5.0,25.0,0.2,20.0,1.0,5.0,Partially Filled,140580.0,140600.0,140580.0,140620.0,40.0,2.8449502133712663,140580.0,0.0,0.0,-1.4224751066856332,-1.4224751066856332,100.0,-1.4224751066856332,-1.4224751066856332,702900.0,1725507564798144750,1725507564797966985,1725507564797966985,0.0,0.0,0.0,0.0,0.0,140600.0,140600.0,0.0,2.8449502133712663,0.0,0.0,2024-09-05,85603,cba
7904793995830976701,85603,5.0,96.0,0.052083333333333336,5.208333333333334,1.0,5.0,Partially Filled,140570.0,140555.0,140540.0,140570.0,30.0,2.134395788125645,140570.0,0.0,0.0,-1.0671978940628224,-1.0671978940628224,100.0,-1.0671978940628224,1.0671978940628224,702850.0,1725507603500419236,1725507602909122910,1725507602909122910,0.0,0.0,0.0,0.0,0.0,140555.0,140555.0,0.0,2.134395788125645,0.0,0.0,2024-09-05,85603,cba
7904793995830977783,85603,4.0,25.0,0.16,16.0,1.0,4.0,Partially Filled,140560.0,140540.0,140520.0,140560.0,40.0,2.8461647929415115,140560.0,0.0,0.0,-1.4230823964707557,-1.4230823964707557,100.0,-1.4230823964707557,1.4230823964707557,562240.0,1725507605410109777,1725507605409844985,1725507605409844985,0.0,0.0,0.0,0.0,0.0,140540.0,140540.0,0.0,2.8461647929415115,0.0,0.0,2024-09-05,85603,cba
7904793995830979424,85603,6.0,25.0,0.24,24.0,1.0,6.0,Partially Filled,140530.0,140525.0,140510.0,140540.0,30.0,2.1348514499199434,140530.0,0.0,0.0,-0.3558085749866572,-0.7116424708226589,33.33333333333333,-0.3558085749866572,0.3558085749866572,843180.0,1725507614087168856,1725507613991449866,1725507613991449866,0.0,0.0,0.0,0.0,0.0,140520.0,140520.0,0.0,1.4232849416453175,0.0,0.0,2024-09-05,85603,cba
7904793995830979485,85603,10.0,14.0,0.7142857142857143,71.42857142857143,2.0,5.0,Partially Filled,140530.0,140510.0,140500.0,140520.0,20.0,1.4233862358550993,140530.0,0.0,0.0,-1.4233862358550993,-0.5693089124882581,200.0,-1.4233862358550993,1.4233862358550993,1405300.0,1725507656040510334,1725507624026945424,1725507640796950960,0.0,16.770005536,0.0,16.770005536,0.0,140520.0,140525.0,0.3558212354113294,1.067451045809316,0.35583389583600156,0.0,2024-09-05,85603,cba
7904793995830987667,85603,6.0,25.0,0.24,24.0,1.0,6.0,Partially Filled,140540.0,140550.0,140540.0,140560.0,20.0,1.4229811454998222,140540.0,0.0,0.0,-0.7114905727499111,-0.7114905727499111,100.0,-0.7114905727499111,-0.7114905727499111,843240.0,1725507664650987816,1725507664650849668,1725507664650849668,0.0,0.0,0.0,0.0,0.0,140550.0,140550.0,0.0,1.4229811454998222,0.0,0.0,2024-09-05,85603,cba
7904793995830989305,85603,18.0,25.0,0.72,72.0,1.0,18.0,Partially Filled,140550.0,140580.0,140570.0,140590.0,20.0,1.422677479015507,140550.0,0.0,0.0,-2.1340162185232607,-1.0671219720414042,300.0,-2.1340162185232607,-2.1340162185232607,2529900.0,1725507702168451570,1725507675188319808,1725507675188319808,0.0,0.0,0.0,0.0,0.0,140565.0,140565.0,0.0,2.1342439440828085,0.0,0.0,2024-09-05,85603,cba
7904793995830989310,85603,2.0,25.0,0.08,8.0,1.0,2.0,Partially Filled,140560.0,140565.0,140550.0,140580.0,30.0,2.1342439440828085,140560.0,0.0,0.0,-0.35570732401380145,-0.711389343387636,33.33333333333333,-0.35570732401380145,-0.35570732401380145,281120.0,1725507675015672815,1725507673340477705,1725507673340477705,0.0,0.0,0.0,0.0,0.0,140570.0,140570.0,0.0,1.422778686775272,0.0,0.0,2024-09-05,85603,cba
7904793995830990888,85603,6.0,25.0,0.24,24.0,1.0,6.0,Partially Filled,140560.0,140565.0,140550.0,140580.0,30.0,2.1342439440828085,140560.0,0.0,0.0,-0.35570732401380145,-0.711389343387636,33.33333333333333,-0.35570732401380145,-0.35570732401380145,843360.0,1725507679996589889,1725507679806617202,1725507679806617202,0.0,0.0,0.0,0.0,0.0,140570.0,140570.0,0.0,1.422778686775272,0.0,0.0,2024-09-05,85603,cba
7904793995830993117,85603,1.0,25.0,0.04,4.0,1.0,1.0,Partially Filled,140620.0,140600.0,140580.0,140620.0,40.0,2.8449502133712663,140620.0,0.0,0.0,-1.4224751066856332,-1.7781571179629432,100.0,-1.4224751066856332,1.4224751066856332,140620.0,1725507814603521431,1725507804729071152,1725507804729071152,0.0,0.0,0.0,0.0,0.0,140595.0,140595.0,0.0,3.5563142359258864,0.0,0.0,2024-09-05,85603,cba
7904793995831003148,85603,7.0,11.0,0.6363636363636364,63.63636363636363,1.0,7.0,Partially Filled,140580.0,140590.0,140580.0,140600.0,20.0,1.4225762856533182,140580.0,0.0,0.0,-0.7112881428266591,-0.3556567201337269,100.0,-0.7112881428266591,-0.7112881428266591,984060.0,1725507765517349563,1725507765488184820,1725507765488184820,0.0,0.0,0.0,0.0,0.0,140585.0,140585.0,0.0,0.7113134402674538,0.0,0.0,2024-09-05,85603,cba
7904793995831003171,85603,13.0,25.0,0.52,52.0,1.0,13.0,Partially Filled,140580.0,140590.0,140580.0,140600.0,20.0,1.4225762856533182,140580.0,0.0,0.0,-0.7112881428266591,-0.7112881428266591,100.0,-0.7112881428266591,-0.7112881428266591,1827540.0,1725507766553996354,1725507766553766121,1725507766553766121,0.0,0.0,0.0,0.0,0.0,140590.0,140590.0,0.0,1.4225762856533182,0.0,0.0,2024-09-05,85603,cba
7904793995831011642,85603,1.0,25.0,0.04,4.0,1.0,1.0,Partially Filled,140700.0,140690.0,140670.0,140710.0,40.0,2.8431302864453767,140700.0,0.0,0.0,-0.7107825716113442,-1.066211749653481,50.0,-0.7107825716113442,0.7107825716113442,140700.0,1725507852028563450,1725507852028398227,1725507852028398227,0.0,0.0,0.0,0.0,0.0,140685.0,140685.0,0.0,2.132423499306962,0.0,0.0,2024-09-05,85603,cba
7904793995831019021,85603,21.0,25.0,0.84,84.0,1.0,21.0,Partially Filled,140730.0,140695.0,140690.0,140700.0,10.0,0.7107573119158463,140730.0,0.0,0.0,-2.487650591705462,-2.8431302864453767,700.0,-2.487650591705462,2.487650591705462,2955330.0,1725509479061340434,1725507971031755239,1725507971031755239,0.0,0.0,0.0,0.0,0.0,140690.0,140690.0,0.0,2.8431302864453767,0.0,0.0,2024-09-05,85603,cba
7904793995831019456,85603,12.0,25.0,0.48,48.0,1.0,12.0,Partially Filled,140720.0,140720.0,140710.0,140730.0,20.0,1.4212620807276861,140720.0,0.0,0.0,-0.0,-0.7106815436003128,0.0,-0.0,0.0,1688640.0,1725507879760183292,1725507879511590557,1725507879511590557,0.0,0.0,0.0,0.0,0.0,140710.0,140710.0,0.0,1.4213630872006255,0.0,0.0,2024-09-05,85603,cba
7904793995831023473,85603,12.0,25.0,0.48,48.0,1.0,12.0,Partially Filled,140680.0,140660.0,140650.0,140670.0,20.0,1.4218683349921797,140680.0,0.0,0.0,-1.4218683349921797,-1.4218683349921797,200.0,-1.4218683349921797,1.4218683349921797,1688160.0,1725507904702245686,1725507904702055005,1725507904702055005,0.0,0.0,0.0,0.0,0.0,140660.0,140660.0,0.0,1.4218683349921797,0.0,0.0,2024-09-05,85603,cba
7904793995831031707,85603,12.0,25.0,0.48,48.0,1.0,12.0,Partially Filled,140680.0,140700.0,140680.0,140720.0,40.0,2.8429282160625444,140680.0,0.0,0.0,-1.4214641080312722,-1.4214641080312722,100.0,-1.4214641080312722,-1.4214641080312722,1688160.0,1725507971382854983,1725507971382253055,1725507971382253055,0.0,0.0,0.0,0.0,0.0,140700.0,140700.0,0.0,2.8429282160625444,0.0,0.0,2024-09-05,85603,cba
7904793995831033545,85603,9.0,17.0,0.5294117647058824,52.94117647058824,1.0,9.0,Partially Filled,140680.0,140680.0,140670.0,140690.0,20.0,1.4216661927779357,140680.0,0.0,0.0,-0.0,-0.3554291807357384,0.0,-0.0,0.0,1266120.0,1725507987944444850,1725507984261740929,1725507984261740929,0.0,0.0,0.0,0.0,0.0,140675.0,140675.0,0.0,0.7108583614714769,0.0,0.0,2024-09-05,85603,cba
7904793995831035059,85603,25.0,282.0,0.08865248226950355,8.865248226950355,1.0,25.0,Partially Filled,140660.0,140625.0,140610.0,140640.0,30.0,2.1333333333333333,140660.0,0.0,0.0,-2.488888888888889,-1.0665149845355328,233.33333333333334,-2.488888888888889,2.488888888888889,3516500.0,1725508010912669786,1725507994896868184,1725507994896868184,0.0,0.0,0.0,0.0,0.0,140645.0,140645.0,0.0,0.7110099896903551,0.0,0.0,2024-09-05,85603,cba
7904793995831036778,85603,13.0,25.0,0.52,52.0,1.0,13.0,Partially Filled,140650.0,140630.0,140620.0,140640.0,20.0,1.4221716561188937,140650.0,0.0,0.0,-1.4221716561188937,-1.7777777777777781,200.0,-1.4221716561188937,1.4221716561188937,1828450.0,1725508161269433412,1725508006010409570,1725508006010409570,0.0,0.0,0.0,0.0,0.0,140625.0,140625.0,0.0,2.1333333333333333,0.0,0.0,2024-09-05,85603,cba
7904793995831038376,85603,432.0,680.0,0.6352941176470588,63.52941176470588,7.0,61.714285714285715,Partially Filled,140610.0,140600.0,140590.0,140610.0,20.0,1.4224751066856332,140610.0,0.0,0.0,-0.7112375533428166,-0.6774866094039441,100.0,-0.7112375533428166,0.7112375533428166,60743520.0,1725508013150471537,1725508010967363445,1725508011610911730,0.0,0.643548285,0.0,0.10725804750000001,0.0,140610.0,140600.0,-0.7111869710546903,0.7112339401937549,0.6584780226573093,0.0,2024-09-05,85603,cba
7904793995831040513,85603,3.0,14.0,0.21428571428571427,21.428571428571427,2.0,1.5,Partially Filled,140600.0,140570.0,140560.0,140580.0,20.0,1.422778686775272,140600.0,0.0,0.0,-2.134168030162908,-0.35563142359258865,300.0,-2.134168030162908,2.134168030162908,421800.0,1725508050000875409,1725508023456874404,1725508028927998697,0.0,5.471124293,0.0,5.471124293,0.0,140595.0,140595.0,0.0,0.7112628471851773,0.0,0.0,2024-09-05,85603,cba
7904793995831041306,85603,161.0,530.0,0.30377358490566037,30.377358490566035,11.0,14.636363636363637,Partially Filled,140590.0,140575.0,140560.0,140590.0,30.0,2.134092121643251,140590.0,0.0,0.0,-1.0670460608216255,-0.20545607382279746,100.0,-1.0670460608216255,1.0670460608216255,22634990.0,1725508031157711502,1725508029041446430,1725508030116445919,0.0,1.074999489,0.0,0.1074999489,0.0,140590.0,140575.0,-1.0669322142399886,0.582025124084523,0.9504430476580971,0.0,2024-09-05,85603,cba
7904793995831042152,85603,1.0,25.0,0.04,4.0,1.0,1.0,Partially Filled,140550.0,140570.0,140550.0,140590.0,40.0,2.845557373550544,140550.0,0.0,0.0,-1.422778686775272,-1.422778686775272,100.0,-1.422778686775272,-1.422778686775272,140550.0,1725508034581357812,1725508032357122204,1725508032357122204,0.0,0.0,0.0,0.0,0.0,140570.0,140570.0,0.0,2.845557373550544,0.0,0.0,2024-09-05,85603,cba
7904793995831044254,85603,13.0,25.0,0.52,52.0,1.0,13.0,Partially Filled,140560.0,140575.0,140560.0,140590.0,30.0,2.134092121643251,140560.0,0.0,0.0,-1.0670460608216255,-1.0670460608216255,100.0,-1.0670460608216255,-1.0670460608216255,1827280.0,1725508051424299599,1725508051423916442,1725508051423916442,0.0,0.0,0.0,0.0,0.0,140575.0,140575.0,0.0,2.134092121643251,0.0,0.0,2024-09-05,85603,cba
7904793995831045686,85603,11.0,25.0,0.44,44.0,1.0,11.0,Partially Filled,140570.0,140570.0,140560.0,140580.0,20.0,1.422778686775272,140570.0,0.0,0.0,0.0,-0.3556820202738752,0.0,0.0,0.0,1546270.0,1725508059184283891,1725508059153328801,1725508059153328801,0.0,0.0,0.0,0.0,0.0,140575.0,140575.0,0.0,0.7113640405477504,0.0,0.0,2024-09-05,85603,cba
7904793995831050158,85603,1.0,12.0,0.08333333333333333,8.333333333333332,1.0,1.0,Partially Filled,140560.0,140635.0,140630.0,140640.0,10.0,0.7110605468055605,140560.0,0.0,0.0,-5.332954101041704,-0.711389343387636,1500.0,-5.332954101041704,-5.332954101041704,140560.0,1725508163039449892,1725508125680398254,1725508125680398254,0.0,0.0,0.0,0.0,0.0,140570.0,140570.0,0.0,1.422778686775272,0.0,0.0,2024-09-05,85603,cba
7904793995831055850,85603,18.0,25.0,0.72,72.0,3.0,6.0,Partially Filled,140600.0,140595.0,140590.0,140600.0,10.0,0.7112628471851773,140600.0,0.0,0.0,0.35563142359258865,0.0,100.0,0.35563142359258865,0.35563142359258865,2530800.0,1725508149834689704,1725508149833671045,1725508149834579104,0.0,0.000908059,0.0,0.0004540295,0.0,140600.0,140600.0,0.0,0.0,0.0,0.0,2024-09-05,85603,cba
7904793995831055945,85603,9.0,25.0,0.36,36.0,1.0,9.0,Partially Filled,140600.0,140615.0,140610.0,140620.0,10.0,0.7111616826085411,140600.0,0.0,0.0,-1.0667425239128117,-0.7111869710546903,300.0,-1.0667425239128117,-1.0667425239128117,1265400.0,1725508155746099859,1725508150501994955,1725508150501994955,0.0,0.0,0.0,0.0,0.0,140610.0,140610.0,0.0,1.4223739421093806,0.0,0.0,2024-09-05,85603,cba
7904793995831059751,85603,6.0,25.0,0.24,24.0,1.0,6.0,Partially Filled,140630.0,140610.0,140600.0,140620.0,20.0,1.4223739421093806,140630.0,0.0,0.0,-1.4223739421093806,-1.4223739421093804,200.0,-1.4223739421093806,1.4223739421093806,843780.0,1725508170745536666,1725508170745192693,1725508170745192693,0.0,0.0,0.0,0.0,0.0,140610.0,140610.0,0.0,1.4223739421093806,0.0,0.0,2024-09-05,85603,cba
7904793995831060282,85603,1.0,16.0,0.0625,6.25,1.0,1.0,Partially Filled,140620.0,140600.0,140590.0,140610.0,20.0,1.4224751066856332,140620.0,0.0,0.0,-1.4224751066856332,-0.7111869710546903,200.0,-1.4224751066856332,1.4224751066856332,140620.0,1725508195040525908,1725508174283539916,1725508174283539916,0.0,0.0,0.0,0.0,0.0,140610.0,140610.0,0.0,1.4223739421093806,0.0,0.0,2024-09-05,85603,cba
7904793995831062100,85603,29.0,70.0,0.4142857142857143,41.42857142857143,2.0,14.5,Partially Filled,140650.0,140630.0,140620.0,140640.0,20.0,1.4221716561188937,140650.0,0.0,0.0,-1.4221716561188937,-0.7110352673492606,200.0,-1.4221716561188937,1.4221716561188937,4078850.0,1725508439359422672,1725508390868027246,1725508393917703608,0.0,3.049676362,0.0,3.049676362,0.0,140640.0,140640.0,0.0,1.422070534698521,0.0,0.0,2024-09-05,85603,cba
7904793995831068420,85603,16.0,25.0,0.64,64.0,1.0,16.0,Partially Filled,140580.0,140585.0,140570.0,140600.0,30.0,2.1339403208023615,140580.0,0.0,0.0,-0.3556567201337269,-0.7112881428266591,33.33333333333333,-0.3556567201337269,-0.3556567201337269,2249280.0,1725508232630111027,1725508232629979251,1725508232629979251,0.0,0.0,0.0,0.0,0.0,140590.0,140590.0,0.0,1.4225762856533182,0.0,0.0,2024-09-05,85603,cba
7904793995831070365,85603,10.0,25.0,0.4,40.0,1.0,10.0,Partially Filled,140580.0,140590.0,140580.0,140600.0,20.0,1.4225762856533182,140580.0,0.0,0.0,-0.7112881428266591,-0.7112881428266591,100.0,-0.7112881428266591,-0.7112881428266591,1405800.0,1725508249021912730,1725508249021686919,1725508249021686919,0.0,0.0,0.0,0.0,0.0,140590.0,140590.0,0.0,1.4225762856533182,0.0,0.0,2024-09-05,85603,cba
7904793995831074697,85603,4.0,25.0,0.16,16.0,2.0,2.0,Partially Filled,140600.0,140595.0,140590.0,140600.0,10.0,0.7112628471851773,140600.0,0.0,0.0,0.35563142359258865,0.0,100.0,0.35563142359258865,0.35563142359258865,562400.0,1725508278918184234,1725508278916636458,1725508278917660407,0.0,0.001023949,0.0,0.001023949,0.0,140600.0,140600.0,0.0,0.0,0.0,0.0,2024-09-05,85603,cba
7904793995831075581,85603,6.0,22.0,0.2727272727272727,27.27272727272727,2.0,3.0,Partially Filled,140600.0,140565.0,140560.0,140570.0,10.0,0.7114146480276029,140600.0,0.0,0.0,-2.4899512680966103,-0.35563142359258865,700.0,-2.4899512680966103,2.4899512680966103,843600.0,1725508333000440260,1725508290962243296,1725508294382876628,0.0,3.420633332,0.0,3.420633332,0.0,140595.0,140595.0,0.0,0.7112628471851773,0.0,0.0,2024-09-05,85603,cba
7904793995831085229,85603,12.0,25.0,0.48,48.0,1.0,12.0,Partially Filled,140565.0,140600.0,140590.0,140610.0,20.0,1.4224751066856332,140570.0,5.0,0.355694671693818,-2.4893314366998576,-0.355694671693818,350.0,-2.4893314366998576,-2.4893314366998576,1686780.0,1725508453314534557,1725508377142998687,1725508377142998687,0.0,0.0,0.0,0.0,0.0,140570.0,140570.0,0.0,0.0,0.0,0.0,2024-09-05,85603,cba
7904793995831091867,85603,4.0,25.0,0.16,16.0,1.0,4.0,Partially Filled,140630.0,140625.0,140610.0,140640.0,30.0,2.1333333333333333,140630.0,0.0,0.0,-0.3555555555555555,-0.7111363959607453,33.33333333333333,-0.3555555555555555,0.3555555555555555,562520.0,1725508425033166304,1725508425033051049,1725508425033051049,0.0,0.0,0.0,0.0,0.0,140620.0,140620.0,0.0,1.4222727919214906,0.0,0.0,2024-09-05,85603,cba
7904793995831098100,85603,1.0,25.0,0.04,4.0,1.0,1.0,Partially Filled,140580.0,140560.0,140550.0,140570.0,20.0,1.4228799089356858,140580.0,0.0,0.0,-1.4228799089356858,-0.3556820202738752,200.0,-1.4228799089356858,1.4228799089356858,140580.0,1725508489040551620,1725508466732089478,1725508466732089478,0.0,0.0,0.0,0.0,0.0,140575.0,140575.0,0.0,0.7113640405477504,0.0,0.0,2024-09-05,85603,cba
7904793995831099430,85603,3.0,23.0,0.13043478260869565,13.043478260869565,1.0,3.0,Partially Filled,140520.0,140590.0,140590.0,140590.0,0.0,0.0,140520.0,0.0,0.0,-4.979016999786613,-1.4230823964707557,,-4.979016999786613,-4.979016999786613,421560.0,1725508858324779416,1725508724711830729,1725508724711830729,0.0,0.0,0.0,0.0,0.0,140540.0,140540.0,0.0,2.8461647929415115,0.0,0.0,2024-09-05,85603,cba
7904793995831111682,85603,7.0,25.0,0.28,28.000000000000004,1.0,7.0,Partially Filled,140570.0,140580.0,140570.0,140590.0,20.0,1.422677479015507,140570.0,0.0,0.0,-0.7113387395077535,-0.7113387395077535,100.0,-0.7113387395077535,-0.7113387395077535,983990.0,1725508590157904644,1725508590157622038,1725508590157622038,0.0,0.0,0.0,0.0,0.0,140580.0,140580.0,0.0,1.422677479015507,0.0,0.0,2024-09-05,85603,cba
7904793995831114601,85603,12.0,16.0,0.75,75.0,1.0,12.0,Partially Filled,140610.0,140595.0,140590.0,140600.0,10.0,0.7112628471851773,140610.0,0.0,0.0,-1.066894270777766,-0.7112375533428166,300.0,-1.066894270777766,1.066894270777766,1687320.0,1725508629040542944,1725508606400606270,1725508606400606270,0.0,0.0,0.0,0.0,0.0,140600.0,140600.0,0.0,1.4224751066856332,0.0,0.0,2024-09-05,85603,cba
7904793995831118928,85603,1.0,4.0,0.25,25.0,1.0,1.0,Partially Filled,140600.0,140630.0,140620.0,140640.0,20.0,1.4221716561188937,140600.0,0.0,0.0,-2.13325748417834,-0.7111869710546903,300.0,-2.13325748417834,-2.13325748417834,140600.0,1725508656834191541,1725508646374994827,1725508646374994827,0.0,0.0,0.0,0.0,0.0,140610.0,140610.0,0.0,1.4223739421093806,0.0,0.0,2024-09-05,85603,cba
7904793995831120178,85603,12.0,25.0,0.48,48.0,1.0,12.0,Partially Filled,140630.0,140630.0,140620.0,140640.0,20.0,1.4221716561188937,140630.0,0.0,0.0,-0.0,-0.35555555555555546,0.0,-0.0,0.0,1687560.0,1725508649794235483,1725508649794101208,1725508649794101208,0.0,0.0,0.0,0.0,0.0,140625.0,140625.0,0.0,0.711111111111111,0.0,0.0,2024-09-05,85603,cba
7904793995831122261,85603,19.0,25.0,0.76,76.0,2.0,9.5,Partially Filled,140620.0,140585.0,140580.0,140590.0,10.0,0.7113134402674538,140620.0,0.0,0.0,-2.4895970409360886,-1.8156252929884327,700.0,-2.4895970409360886,2.4895970409360886,2671780.0,1725508916147509344,1725508873660194078,1725508873671777764,0.0,0.011583686,0.0,0.011583686,0.0,140585.0,140600.0,1.0669701604011808,1.77813182681936,1.066818386551906,0.0,2024-09-05,85603,cba
7904793995831128842,85603,12.0,25.0,0.48,48.0,1.0,12.0,Partially Filled,140530.0,140585.0,140570.0,140600.0,30.0,2.1339403208023615,140530.0,0.0,0.0,-3.912223921470996,-0.7115411982353779,366.66666666666663,-3.912223921470996,-3.912223921470996,1686360.0,1725508750398277598,1725508740760821585,1725508740760821585,0.0,0.0,0.0,0.0,0.0,140540.0,140540.0,0.0,1.4230823964707557,0.0,0.0,2024-09-05,85603,cba
